location,coordinate_x,coordinate_y
0,14991.000000,8390.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
71946,13067.000000,8557.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
52444,16164.000000,2141.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
1699,13243.000000,7456.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
34308,14137.000000,7199.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
20750,15295.000000,640.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
44538,13729.000000,4241.000000
20674,15713.000000,2386.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
29540,11297.000000,6741.000000
47247,6105.000000,12498.000000
94267,10485.000000,7058.000000
25296,4951.000000,9366.000000
94267,10485.000000,7058.000000
83366,2112.000000,2823.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
56070,13614.000000,6582.000000
14481,13492.000000,7566.000000
89783,11007.000000,8647.000000
16439,12209.000000,12073.000000
3252,14218.000000,14608.000000
80140,16317.000000,11241.000000
8714,15477.000000,15856.000000
3358,14377.000000,17538.000000
26636,10170.000000,19695.000000
32863,10543.000000,17115.000000
37073,9397.000000,13170.000000
97831,10690.000000,13314.000000
49071,12613.000000,12986.000000
98435,15904.000000,8652.000000
33818,11955.000000,10373.000000
94267,10485.000000,7058.000000
11419,8736.000000,7205.000000
96690,4278.000000,5260.000000
86941,7661.000000,6279.000000
76425,9030.000000,7370.000000
96014,11245.000000,8939.000000
56070,13614.000000,6582.000000
89783,11007.000000,8647.000000
94267,10485.000000,7058.000000
22590,8120.000000,6272.000000
16191,6356.000000,746.000000
36021,9648.000000,71.000000
